IdLemma,Lemma,Forma,Coll.Geografica,Latitudine,Longitudine,Tipo coll.Geografica,Anno,Periodo,IDPeriodo,Datazione,Categoria,Frequenza,URL,IdAmbito
6534,agresto,agresto,Ferrara,"44,8381","11,6198",Città,1549,II quarto del XVI secolo,22,1549,Condimenti vari,90,https://www.atliteg.org/lemmi/agresto/6534,
6534,agresto,agresto,Firenze,"43,7696","11,2558",Città,1560,III quarto del XVI secolo,23,1560,Condimenti vari,44,https://www.atliteg.org/lemmi/agresto/6534,
6534,agresto,agresto,Roma,"41,9028","12,4964",Città,1570,III quarto del XVI secolo,23,1570,Condimenti vari,57,https://www.atliteg.org/lemmi/agresto/6534,
6534,agresto,agresto,Venezia,"45,4408","12,3155",Città,1581,IV quarto del XVI secolo,24,1581,Condimenti vari,1,https://www.atliteg.org/lemmi/agresto/6534,
6534,agresto,agresto,Roma,"41,9028","12,4964",Città,1609,I quarto del XVII secolo,25,1609,Condimenti vari,57,https://www.atliteg.org/lemmi/agresto/6534,
6534,agresto,agresto,Roma,"41,9028","12,4964",Città,1627,II quarto del XVII secolo,26,1627,Condimenti vari,2,https://www.atliteg.org/lemmi/agresto/6534,
6534,agresto,agresto,Padova,"45,4064","11,8768",Città,1629,II quarto del XVII secolo,26,1629,Condimenti vari,1,https://www.atliteg.org/lemmi/agresto/6534,
6534,agresto,agresto,Bologna,"44,4949","11,3426",Città,1647,II quarto del XVII secolo,26,1647,Condimenti vari,13,https://www.atliteg.org/lemmi/agresto/6534,
6534,agresto,agresto,Mantova,"45,1564","10,7913",Città,1662,III quarto del XVII secolo,27,1662,Condimenti vari,4,https://www.atliteg.org/lemmi/agresto/6534,
6534,agresto,agresto,Firenze,"43,7696","11,2558",Città,1675,IV quarto del XVII secolo,28,Fine XVII secolo,Condimenti vari,69,https://www.atliteg.org/lemmi/agresto/6534,
6534,agresto,agresto,Torino,"45,0703","7,6869",Città,1766,III quarto del XVIII secolo,31,1766,Condimenti vari,92,https://www.atliteg.org/lemmi/agresto/6534,
6534,agresto,agresto,Bologna,"44,4949","11,3426",Città,1791,IV quarto del XVIII secolo,32,1791,Condimenti vari,70,https://www.atliteg.org/lemmi/agresto/6534,
6534,agresto,agresto,Roma,"41,9028","12,4964",Città,1808,I quarto del XIX secolo,33,"1808, 2ª ed.",Condimenti vari,84,https://www.atliteg.org/lemmi/agresto/6534,
6534,agresto,agresto,Roma,"41,9028","12,4964",Città,1814,I quarto del XIX secolo,33,1814,Condimenti vari,11,https://www.atliteg.org/lemmi/agresto/6534,
6534,agresto,agresto,Napoli,"40,8518","14,2681",Città,1820,I quarto del XIX secolo,33,"1820, 6ª ed.",Condimenti vari,2,https://www.atliteg.org/lemmi/agresto/6534,
6534,agresto,agresto,Macerata,"43,3006","13,453",Città,1820,I quarto del XIX secolo,33,"1820, 5ª ed. veneta",Condimenti vari,2,https://www.atliteg.org/lemmi/agresto/6534,
6534,agresto,agresto,Siena,"43,3188","11,3308",Città,1845,II quarto del XIX secolo,34,1845,Condimenti vari,4,https://www.atliteg.org/lemmi/agresto/6534,
6534,agresto,agresto,Firenze,"43,7696","11,2558",Città,1874,III quarto del XIX secolo,35,1874,Condimenti vari,1,https://www.atliteg.org/lemmi/agresto/6534,
6534,agresto,agresto,Genova,"44,4056","8,9463",Città,1893,IV quarto del XIX secolo,36,"1893, 8ª ed.",Condimenti vari,1,https://www.atliteg.org/lemmi/agresto/6534,
6479,alchermes,alchermes,Siena,"43,3188","11,3308",Città,1845,II quarto del XIX secolo,34,1845,Vini e bevande,6,https://www.atliteg.org/lemmi/alchermes/6479,
6479,alchermes,alchermes,Milano,"45,4642","9,19",Città,1853,III quarto del XIX secolo,35,"1853, 3ª ed.",Vini e bevande,4,https://www.atliteg.org/lemmi/alchermes/6479,
6479,alchermes,alchermes,Torino,"45,0703","7,6869",Città,1899,IV quarto del XIX secolo,36,1899,Vini e bevande,3,https://www.atliteg.org/lemmi/alchermes/6479,
6479,alchermes,alkermes,Roma,"41,9028","12,4964",Città,1814,I quarto del XIX secolo,33,1814,Vini e bevande,2,https://www.atliteg.org/lemmi/alchermes/6479,
6479,alchermes,alkermes,Firenze,"43,7696","11,2558",Città,1874,III quarto del XIX secolo,35,1874,Vini e bevande,1,https://www.atliteg.org/lemmi/alchermes/6479,
6479,alchermes,archemis,Napoli,"40,8518","14,2681",Città,1820,I quarto del XIX secolo,33,"1820, 6ª ed.",Vini e bevande,2,https://www.atliteg.org/lemmi/alchermes/6479,
6479,alchermes,archemes,Sicilia,#N/A,#N/A,Regione,1748,II quarto del XVIII secolo,30,1748,Vini e bevande,1,https://www.atliteg.org/lemmi/alchermes/6479,
4227,almivere,almivere,Roma,"41,9028","12,4964",Città,1627,II quarto del XVII secolo,26,1627,Condimenti vari,71,https://www.atliteg.org/lemmi/almivere/4227,
4227,almivere,almivere,Firenze,"43,7696","11,2558",Città,1675,IV quarto del XVII secolo,28,Fine XVII secolo,Condimenti vari,7,https://www.atliteg.org/lemmi/almivere/4227,
2109,ambrogino,ambrogino,Toscana occidentale,#N/A,#N/A,Ambito geografico sub regionale,1397,IV quarto del XIV secolo,16,Sec. XIV seconda metà,Carni derivati e preparazioni a base di carne,4,https://www.atliteg.org/lemmi/ambrogino/2109,6
2109,ambrogino,ambrogino,Toscana,#N/A,#N/A,Regione,1449,II quarto del XV secolo,18,Sec. XV prima metà,Carni derivati e preparazioni a base di carne,1,https://www.atliteg.org/lemmi/ambrogino/2109,
2109,ambrogino,ambrosino,Venezia,"45,4408","12,3155",Città,1499,IV quarto del XV secolo,20,Sec. XV fine,Carni derivati e preparazioni a base di carne,2,https://www.atliteg.org/lemmi/ambrogino/2109,
2109,ambrogino,ambroyno,Venezia,"45,4408","12,3155",Città,1499,IV quarto del XV secolo,20,Sec. XV fine,Carni derivati e preparazioni a base di carne,3,https://www.atliteg.org/lemmi/ambrogino/2109,
5238,amelin v. anolini,amelin,Lombardia,#N/A,#N/A,Regione,1510,I quarto del XVI secolo,21,Sec. XVI inizio,Paste e pastelli anche con ripieno,2,https://www.atliteg.org/lemmi/amelin-v-anolini/5238,
5255,amido,amido,Firenze,"43,7696","11,2558",Città,1325,I quarto del XIV secolo,13,Sec. XIV primo quarto,Farina e derivati,5,https://www.atliteg.org/lemmi/amido/5255,
5255,amido,amido,Toscana sud-orientale,#N/A,#N/A,Ambito geografico sub regionale,1366,III quarto del XIV secolo,15,Sec. XIV secondo terzo,Farina e derivati,5,https://www.atliteg.org/lemmi/amido/5255,10
5255,amido,amido,Toscana occidentale,#N/A,#N/A,Ambito geografico sub regionale,1397,IV quarto del XIV secolo,16,Sec. XIV seconda metà,Farina e derivati,2,https://www.atliteg.org/lemmi/amido/5255,6
5255,amido,amido,Italia meridionale intermedia,#N/A,#N/A,Ambito geografico sovra regionale,1401,I quarto del XV secolo,17,Sec. XV,Farina e derivati,5,https://www.atliteg.org/lemmi/amido/5255,3
5255,amido,amido,Toscana,#N/A,#N/A,Regione,1449,II quarto del XV secolo,18,Sec. XV prima metà,Farina e derivati,3,https://www.atliteg.org/lemmi/amido/5255,
5255,amido,amido,Toscana,#N/A,#N/A,Regione,1498,IV quarto del XV secolo,20,Sec. XV ultimo quarto,Farina e derivati,5,https://www.atliteg.org/lemmi/amido/5255,
5255,amido,amido,Venezia,"45,4408","12,3155",Città,1499,IV quarto del XV secolo,20,Sec. XV fine,Farina e derivati,3,https://www.atliteg.org/lemmi/amido/5255,
5255,amido,amido,Napoli,"40,8518","14,2681",Città,1500,I quarto del XVI secolo,21,fine XV sec.-inizio XVI sec.,Farina e derivati,2,https://www.atliteg.org/lemmi/amido/5255,
5255,amido,amido,Lombardia,#N/A,#N/A,Regione,1510,I quarto del XVI secolo,21,Sec. XVI inizio,Farina e derivati,1,https://www.atliteg.org/lemmi/amido/5255,
5255,amido,amido,Lazio,#N/A,#N/A,Regione,1524,I quarto del XVI secolo,21,3 agosto 1524,Farina e derivati,5,https://www.atliteg.org/lemmi/amido/5255,
5255,amido,amido,Roma,"41,9028","12,4964",Città,1570,III quarto del XVI secolo,23,1570,Farina e derivati,13,https://www.atliteg.org/lemmi/amido/5255,
5255,amido,amido,Roma,"41,9028","12,4964",Città,1627,II quarto del XVII secolo,26,1627,Farina e derivati,6,https://www.atliteg.org/lemmi/amido/5255,
5255,amido,amido,Bologna,"44,4949","11,3426",Città,1647,II quarto del XVII secolo,26,1647,Farina e derivati,4,https://www.atliteg.org/lemmi/amido/5255,
5255,amido,amido,Mantova,"45,1564","10,7913",Città,1662,III quarto del XVII secolo,27,1662,Farina e derivati,4,https://www.atliteg.org/lemmi/amido/5255,
5255,amido,amido,Bologna,"44,4949","11,3426",Città,1791,IV quarto del XVIII secolo,32,1791,Farina e derivati,4,https://www.atliteg.org/lemmi/amido/5255,
5255,amido,amido,Roma,"41,9028","12,4964",Città,1814,I quarto del XIX secolo,33,1814,Farina e derivati,7,https://www.atliteg.org/lemmi/amido/5255,
5255,amido,amido,Napoli,"40,8518","14,2681",Città,1820,I quarto del XIX secolo,33,"1820, 6ª ed.",Farina e derivati,6,https://www.atliteg.org/lemmi/amido/5255,
5255,amido,amido,Macerata,"43,3006","13,453",Città,1820,I quarto del XIX secolo,33,"1820, 5ª ed. veneta",Farina e derivati,6,https://www.atliteg.org/lemmi/amido/5255,
5255,amido,amido,Napoli,"40,8518","14,2681",Città,1852,III quarto del XIX secolo,35,"1852, 7ª ed.",Farina e derivati,33,https://www.atliteg.org/lemmi/amido/5255,
5255,amido,amido,Milano,"45,4642","9,19",Città,1853,III quarto del XIX secolo,35,"1853, 3ª ed.",Farina e derivati,2,https://www.atliteg.org/lemmi/amido/5255,
5255,amido,amito,Lazio,#N/A,#N/A,Regione,1498,IV quarto del XV secolo,20,Sec. XV ultimo quarto,Farina e derivati,3,https://www.atliteg.org/lemmi/amido/5255,
5255,amido,amito,Toscana,#N/A,#N/A,Regione,1498,IV quarto del XV secolo,20,Sec. XV ultimo quarto,Farina e derivati,5,https://www.atliteg.org/lemmi/amido/5255,
5255,amido,amito,Lazio,#N/A,#N/A,Regione,1524,I quarto del XVI secolo,21,3 agosto 1524,Farina e derivati,1,https://www.atliteg.org/lemmi/amido/5255,
5255,amido,amito,Ferrara,"44,8381","11,6198",Città,1549,II quarto del XVI secolo,22,1549,Farina e derivati,21,https://www.atliteg.org/lemmi/amido/5255,
5255,amido,amito,Firenze,"43,7696","11,2558",Città,1560,III quarto del XVI secolo,23,1560,Farina e derivati,2,https://www.atliteg.org/lemmi/amido/5255,
5255,amido,amito,Roma,"41,9028","12,4964",Città,1609,I quarto del XVII secolo,25,1609,Farina e derivati,1,https://www.atliteg.org/lemmi/amido/5255,
5255,amido,amito,Sicilia,#N/A,#N/A,Regione,1748,II quarto del XVIII secolo,30,1748,Farina e derivati,2,https://www.atliteg.org/lemmi/amido/5255,
5255,amido,amito,Como,"45,8101","9,0866",Città,1826,II quarto del XIX secolo,34,"1826, 2ª ed.",Farina e derivati,3,https://www.atliteg.org/lemmi/amido/5255,
5255,amido,amito,Milano,"45,4642","9,19",Città,1853,III quarto del XIX secolo,35,"1853, 3ª ed.",Farina e derivati,3,https://www.atliteg.org/lemmi/amido/5255,
5255,amido,amitto,Lazio,#N/A,#N/A,Regione,1498,IV quarto del XV secolo,20,Sec. XV ultimo quarto,Farina e derivati,7,https://www.atliteg.org/lemmi/amido/5255,
5256,amidono,amidunco,Venezia,"45,4408","12,3155",Città,1499,IV quarto del XV secolo,20,Sec. XV fine,Farina e derivati,1,https://www.atliteg.org/lemmi/amidono/5256,
5256,amidono,amidono,Venezia,"45,4408","12,3155",Città,1499,IV quarto del XV secolo,20,Sec. XV fine,Farina e derivati,1,https://www.atliteg.org/lemmi/amidono/5256,
5256,amidono,amiduno,Venezia,"45,4408","12,3155",Città,1499,IV quarto del XV secolo,20,Sec. XV fine,Farina e derivati,1,https://www.atliteg.org/lemmi/amidono/5256,
5249,amorosa,amorosa,Italia mediana,#N/A,#N/A,Ambito geografico sovra regionale,1400,I quarto del XV secolo,17,fine XIV sec.-inizio XV sec.,"Carni derivati e preparazioni a base di carne,Dolci e dessert",3,https://www.atliteg.org/lemmi/amorosa/5249,2
5249,amorosa,amorosa,Ferrara,"44,8381","11,6198",Città,1520,I quarto del XVI secolo,21,1520,"Carni derivati e preparazioni a base di carne,Dolci e dessert",1,https://www.atliteg.org/lemmi/amorosa/5249,
5249,amorosa,amorosa,Roma,"41,9028","12,4964",Città,1808,I quarto del XIX secolo,33,"1808, 2ª ed.","Carni derivati e preparazioni a base di carne,Dolci e dessert",2,https://www.atliteg.org/lemmi/amorosa/5249,
5249,amorosa,amorosa,Milano,"45,4642","9,19",Città,1853,III quarto del XIX secolo,35,"1853, 3ª ed.","Carni derivati e preparazioni a base di carne,Dolci e dessert",10,https://www.atliteg.org/lemmi/amorosa/5249,
5341,anduglia,andoglia,Bologna,"44,4949","11,3426",Città,1791,IV quarto del XVIII secolo,32,1791,Carni derivati e preparazioni a base di carne,1,https://www.atliteg.org/lemmi/anduglia/5341,
5341,anduglia,andoglie,Bologna,"44,4949","11,3426",Città,1791,IV quarto del XVIII secolo,32,1791,Carni derivati e preparazioni a base di carne,20,https://www.atliteg.org/lemmi/anduglia/5341,
5341,anduglia,andogliè,Bologna,"44,4949","11,3426",Città,1791,IV quarto del XVIII secolo,32,1791,Carni derivati e preparazioni a base di carne,2,https://www.atliteg.org/lemmi/anduglia/5341,
5341,anduglia,androuilles,Torino,"45,0703","7,6869",Città,1766,III quarto del XVIII secolo,31,1766,Carni derivati e preparazioni a base di carne,1,https://www.atliteg.org/lemmi/anduglia/5341,
5341,anduglia,anduglie,Roma,"41,9028","12,4964",Città,1808,I quarto del XIX secolo,33,"1808, 2ª ed.",Carni derivati e preparazioni a base di carne,12,https://www.atliteg.org/lemmi/anduglia/5341,
5341,anduglia,anduglie,Roma,"41,9028","12,4964",Città,1814,I quarto del XIX secolo,33,1814,Carni derivati e preparazioni a base di carne,1,https://www.atliteg.org/lemmi/anduglia/5341,
5341,anduglia,indoliis,Napoli,"40,8518","14,2681",Città,1366,III quarto del XIV secolo,15,Sec. XIV secondo terzo,Carni derivati e preparazioni a base di carne,1,https://www.atliteg.org/lemmi/anduglia/5341,
5341,anduglia,noghie,Napoli,"40,8518","14,2681",Città,1500,I quarto del XVI secolo,21,fine XV sec.-inizio XVI sec.,Carni derivati e preparazioni a base di carne,1,https://www.atliteg.org/lemmi/anduglia/5341,
5341,anduglia,indulgeas,Napoli,"40,8518","14,2681",Città,1366,III quarto del XIV secolo,15,Sec. XIV secondo terzo,Carni derivati e preparazioni a base di carne,1,https://www.atliteg.org/lemmi/anduglia/5341,
5341,anduglia,indulgias,Napoli,"40,8518","14,2681",Città,1314,I quarto del XIV secolo,13,1308-1314,Carni derivati e preparazioni a base di carne,1,https://www.atliteg.org/lemmi/anduglia/5341,
5341,anduglia,indulgias,Bolzano,"46,4983","11,3548",Città,1465,III quarto del XV secolo,19,1461-1465,Carni derivati e preparazioni a base di carne,1,https://www.atliteg.org/lemmi/anduglia/5341,
5341,anduglia,indulgiis,Napoli,"40,8518","14,2681",Città,1314,I quarto del XIV secolo,13,1308-1314,Carni derivati e preparazioni a base di carne,1,https://www.atliteg.org/lemmi/anduglia/5341,
5341,anduglia,indulgiis,Bolzano,"46,4983","11,3548",Città,1465,III quarto del XV secolo,19,1461-1465,Carni derivati e preparazioni a base di carne,1,https://www.atliteg.org/lemmi/anduglia/5341,
33,anolini,agniolini,Firenze,"43,7696","11,2558",Città,1675,IV quarto del XVII secolo,28,Fine XVII secolo,Paste e pastelli anche con ripieno,2,https://www.atliteg.org/lemmi/anolini/33,
33,anolini,anolini,Firenze,"43,7696","11,2558",Città,1560,III quarto del XVI secolo,23,1560,Paste e pastelli anche con ripieno,2,https://www.atliteg.org/lemmi/anolini/33,
33,anolini,anolini,Roma,"41,9028","12,4964",Città,1570,III quarto del XVI secolo,23,1570,Paste e pastelli anche con ripieno,1,https://www.atliteg.org/lemmi/anolini/33,
33,anolini,anolini,Roma,"41,9028","12,4964",Città,1609,I quarto del XVII secolo,25,1609,Paste e pastelli anche con ripieno,1,https://www.atliteg.org/lemmi/anolini/33,
33,anolini,annolini,Firenze,"43,7696","11,2558",Città,1560,III quarto del XVI secolo,23,1560,Paste e pastelli anche con ripieno,1,https://www.atliteg.org/lemmi/anolini/33,
33,anolini,annolini,Roma,"41,9028","12,4964",Città,1570,III quarto del XVI secolo,23,1570,Paste e pastelli anche con ripieno,2,https://www.atliteg.org/lemmi/anolini/33,
33,anolini,annolini,Roma,"41,9028","12,4964",Città,1609,I quarto del XVII secolo,25,1609,Paste e pastelli anche con ripieno,4,https://www.atliteg.org/lemmi/anolini/33,
33,anolini,annolini,Roma,"41,9028","12,4964",Città,1627,II quarto del XVII secolo,26,1627,Paste e pastelli anche con ripieno,1,https://www.atliteg.org/lemmi/anolini/33,
33,anolini,amelin,Lombardia,#N/A,#N/A,Regione,1510,I quarto del XVI secolo,21,Sec. XVI inizio,Paste e pastelli anche con ripieno,2,https://www.atliteg.org/lemmi/anolini/33,
33,anolini,agiolini,Mantova,"45,1564","10,7913",Città,1662,III quarto del XVII secolo,27,1662,Paste e pastelli anche con ripieno,1,https://www.atliteg.org/lemmi/anolini/33,
33,anolini,aiolini,Mantova,"45,1564","10,7913",Città,1662,III quarto del XVII secolo,27,1662,Paste e pastelli anche con ripieno,1,https://www.atliteg.org/lemmi/anolini/33,
5381,aranciata,aranciata,Genova,"44,4056","8,9463",Città,1893,IV quarto del XIX secolo,36,"1893, 8ª ed.","Conserve e confetture,Vini e bevande",1,https://www.atliteg.org/lemmi/aranciata/5381,
5381,aranciata,ranciata,Venezia,"45,4408","12,3155",Città,1499,IV quarto del XV secolo,20,Sec. XV fine,"Conserve e confetture,Vini e bevande",1,https://www.atliteg.org/lemmi/aranciata/5381,
5381,aranciata,ranzata,Fermo,"43,1617","13,7182",Città,1498,IV quarto del XV secolo,20,1497-98,"Conserve e confetture,Vini e bevande",6,https://www.atliteg.org/lemmi/aranciata/5381,
5381,aranciata,ranzata,Venezia,"45,4408","12,3155",Città,1499,IV quarto del XV secolo,20,Sec. XV fine,"Conserve e confetture,Vini e bevande",4,https://www.atliteg.org/lemmi/aranciata/5381,
5381,aranciata,aranciate,Torino,"45,0703","7,6869",Città,1899,IV quarto del XIX secolo,36,1899,"Conserve e confetture,Vini e bevande",1,https://www.atliteg.org/lemmi/aranciata/5381,
5382,àrista,arista,Italia meridionale intermedia,#N/A,#N/A,Ambito geografico sovra regionale,1401,I quarto del XV secolo,17,Sec. XV,Carni derivati e preparazioni a base di carne,2,https://www.atliteg.org/lemmi/rista/5382,3
5382,àrista,arista,Firenze,"43,7696","11,2558",Città,1556,III quarto del XVI secolo,23,7 gennaio 1554 - 23 ottobre 1556,Carni derivati e preparazioni a base di carne,5,https://www.atliteg.org/lemmi/rista/5382,
5382,àrista,arista,Firenze,"43,7696","11,2558",Città,1874,III quarto del XIX secolo,35,1874,Carni derivati e preparazioni a base di carne,3,https://www.atliteg.org/lemmi/rista/5382,
5380,arrosto_1,arosta,Toscana,#N/A,#N/A,Regione,1498,IV quarto del XV secolo,20,Sec. XV ultimo quarto,Carni derivati e preparazioni a base di carne,1,https://www.atliteg.org/lemmi/arrosto1/5380,
5380,arrosto_1,aroste,Toscana,#N/A,#N/A,Regione,1498,IV quarto del XV secolo,20,Sec. XV ultimo quarto,Carni derivati e preparazioni a base di carne,1,https://www.atliteg.org/lemmi/arrosto1/5380,
5380,arrosto_1,arosti,Toscana sud-orientale,#N/A,#N/A,Ambito geografico sub regionale,1366,III quarto del XIV secolo,15,Sec. XIV secondo terzo,Carni derivati e preparazioni a base di carne,2,https://www.atliteg.org/lemmi/arrosto1/5380,10
5380,arrosto_1,arosti,Toscana,#N/A,#N/A,Regione,1498,IV quarto del XV secolo,20,Sec. XV ultimo quarto,Carni derivati e preparazioni a base di carne,6,https://www.atliteg.org/lemmi/arrosto1/5380,
5380,arrosto_1,arosti,Mantova,"45,1564","10,7913",Città,1662,III quarto del XVII secolo,27,1662,Carni derivati e preparazioni a base di carne,6,https://www.atliteg.org/lemmi/arrosto1/5380,
5380,arrosto_1,arosto,Firenze,"43,7696","11,2558",Città,1325,I quarto del XIV secolo,13,Sec. XIV primo quarto,Carni derivati e preparazioni a base di carne,2,https://www.atliteg.org/lemmi/arrosto1/5380,
5380,arrosto_1,arosto,Toscana sud-orientale,#N/A,#N/A,Ambito geografico sub regionale,1366,III quarto del XIV secolo,15,Sec. XIV secondo terzo,Carni derivati e preparazioni a base di carne,6,https://www.atliteg.org/lemmi/arrosto1/5380,10
5380,arrosto_1,arosto,Toscana occidentale,#N/A,#N/A,Ambito geografico sub regionale,1397,IV quarto del XIV secolo,16,Sec. XIV seconda metà,Carni derivati e preparazioni a base di carne,2,https://www.atliteg.org/lemmi/arrosto1/5380,6
5380,arrosto_1,arosto,Veneto,#N/A,#N/A,Regione,1398,IV quarto del XIV secolo,16,Sec. XIV ultimo quarto,Carni derivati e preparazioni a base di carne,2,https://www.atliteg.org/lemmi/arrosto1/5380,11
5380,arrosto_1,arosto,Italia meridionale intermedia,#N/A,#N/A,Ambito geografico sovra regionale,1400,I quarto del XV secolo,17,Sec. XIV-XV,Carni derivati e preparazioni a base di carne,1,https://www.atliteg.org/lemmi/arrosto1/5380,3
5380,arrosto_1,arosto,Lazio,#N/A,#N/A,Regione,1498,IV quarto del XV secolo,20,Sec. XV ultimo quarto,Carni derivati e preparazioni a base di carne,3,https://www.atliteg.org/lemmi/arrosto1/5380,
5380,arrosto_1,arosto,Toscana,#N/A,#N/A,Regione,1498,IV quarto del XV secolo,20,Sec. XV ultimo quarto,Carni derivati e preparazioni a base di carne,31,https://www.atliteg.org/lemmi/arrosto1/5380,
